"doi","title","canonical_url","pmid","pmcid","mendeley_uuid","update_date","issued","pdf","html","readers","total","mendeley_class","mendeley_name","mendeley_value","alert_id","level","class_name","message","status","hostname","target_url","alert_source","unresolved","alert_create_date","alert_from","alert_to","alert_val"
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,132998,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",0,0,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,4,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pbio.1001092","Learning: Not Just the Facts, Ma'am, but the Counterfactuals as Well","http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001092","21738445","3125155","91987748-a762-3fea-8874-93282142ea51","2014-11-02T21:13:14Z","2011-06-28",NA,NA,NA,0,NA,NA,NA,12891496,"WARN","EventCountDecreasingError","Event count decreased from 7 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",7,0,7
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,5,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,11,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",310,1954,NA,2306,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,7,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",120,272,NA,392,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,2,30,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,0,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,271326,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",0,5,NA,5,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,7,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,1,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pcbi.1002056","An Acidic Loop and Cognate Phosphorylation Sites Define a Molecular Switch That Modulates Ubiquitin Charging Activity in Cdc34-Like Enzymes","http://www.ploscompbiol.org/article/info%3Adoi%2F10.1371%2Fjournal.pcbi.1002056","21637798","3102755","d16d6037-d920-3b3e-8266-867c5f1233ec","2014-11-02T23:16:30Z","2011-05-26",NA,NA,NA,0,NA,NA,NA,12891526,"WARN","EventCountDecreasingError","Event count decreased from 13 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",13,0,13
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,0,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,0,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,17,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,29,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",1101,4338,NA,5475,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,0,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",NA,NA,NA,25,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
"10.1371/journal.pone.0019738","A Simple, Inexpensive Device for Nucleic Acid Amplification without\n                    Electricity—Toward Instrument-Free Molecular Diagnostics in Low-Resource\n                    Settings","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019738","21573065","3090398","9b1d285b-c68b-331e-b2be-e65787c71159","2014-11-02T21:51:41Z","2011-05-9",496,979,NA,1475,NA,NA,NA,12891574,"WARN","EventCountDecreasingError","Event count decreased from 67 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:36Z",67,0,67
