"prefix","id","level","class_name","article","create_date","target_url","publisher"
"10.1371",59104,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pgen.1001272","2014-11-12T11:52:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21249184/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59103,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0017580","2014-11-12T11:52:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21479262/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59102,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016404","2014-11-12T11:51:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21283772/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1016",59101,"WARN","Net::HTTPRequestTimeOut","10.1016/j.mvr.2011.07.004","2014-11-12T11:50:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21787792/databaseLinks//1/json","Elsevier BV"
"10.1371",59100,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016616","2014-11-12T11:50:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21390209/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59099,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pntd.0000950","2014-11-12T11:49:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21526218/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59098,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0019581","2014-11-12T11:49:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21655095/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59097,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0034476","2014-11-12T11:49:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22506021/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59096,"WARN","Net::HTTPRequestTimeOut","10.1186/1477-7819-11-206","2014-11-12T11:48:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23957966/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",59095,"WARN","Net::HTTPRequestTimeOut","10.1016/j.pbb.2011.01.014","2014-11-12T11:47:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21281662/databaseLinks//1/json","Elsevier BV"
"10.1016",59094,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neuroscience.2013.11.023","2014-11-12T11:47:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24269937/databaseLinks//1/json","Elsevier BV"
"10.1186",59093,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2407-13-234","2014-11-12T11:47:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23663450/databaseLinks//1/json","Springer Science + Business Media"
"10.1007",59092,"WARN","Net::HTTPRequestTimeOut","10.1007/s11897-012-0122-8","2014-11-12T11:44:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23143732/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59091,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0032799","2014-11-12T11:44:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479340/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.5114",59090,"WARN","Net::HTTPRequestTimeOut","10.5114/wo.2013.34622","2014-11-12T11:44:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23788987/databaseLinks//1/json","Termedia Sp. z.o.o."
"10.1371",59089,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0023420","2014-11-12T11:42:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21858110/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59088,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0027020","2014-11-12T11:41:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22046434/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59087,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T11:39:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1016",59086,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neurobiolaging.2009.12.001","2014-11-12T11:38:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20031277/databaseLinks//1/json","Elsevier BV"
"10.1371",59085,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0032067","2014-11-12T11:35:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22363798/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59084,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2458-13-538","2014-11-12T11:34:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23734632/databaseLinks//1/json","Springer Science + Business Media"
"10.4093",59083,"WARN","Net::HTTPRequestTimeOut","10.4093/dmj.2013.37.4.249","2014-11-12T11:34:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23991402/databaseLinks//1/json","Korean Diabetes Association (KAMJE)"
"10.1371",59082,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0025731","2014-11-12T11:33:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21980531/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59081,"WARN","Net::HTTPRequestTimeOut","10.1186/1478-4491-11-37","2014-11-12T11:33:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23945073/databaseLinks//1/json","Springer Science + Business Media"
"10.4103",59080,"WARN","Net::HTTPRequestTimeOut","10.4103/0253-7176.116237","2014-11-12T11:33:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24049223/databaseLinks//1/json","Medknow"
"10.1371",59079,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0031477","2014-11-12T11:32:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22363655/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59078,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022410","2014-11-12T11:30:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799847/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59077,"WARN","Net::HTTPRequestTimeOut","10.4103/2277-9175.109742","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24516840/databaseLinks//1/json","Medknow"
"10.1007",59076,"WARN","Net::HTTPRequestTimeOut","10.1007/s11013-011-9240-0","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22173630/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59075,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020386","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21694766/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59074,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0037911","2014-11-12T11:24:48Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22701586/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59073,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pntd.0001450","2014-11-12T11:24:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479655/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59072,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0023185","2014-11-12T11:22:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21858022/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59071,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0035611","2014-11-12T11:21:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22558175/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59070,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1001068","2014-11-12T11:21:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21629733/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59069,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0033464","2014-11-12T11:20:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479402/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59068,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022051","2014-11-12T11:20:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799769/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59067,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pgen.1002784","2014-11-12T11:20:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22792073/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59066,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0036842","2014-11-12T11:18:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22701560/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59065,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022293","2014-11-12T11:16:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21829612/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59064,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0031845","2014-11-12T11:16:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22359636/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59063,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T11:10:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59062,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T10:45:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59061,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T10:28:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59031,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T09:45:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59030,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T08:41:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59029,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T08:24:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",59025,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T21:32:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",59024,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T20:32:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",59022,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T16:56:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1186",59021,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2164-12-185","2014-11-11T11:53:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21486474/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58990,"WARN","Net::HTTPRequestTimeOut","10.1186/gb-2011-12-1-r7","2014-11-11T07:23:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21247460/databaseLinks//1/json","Springer Science + Business Media"
"10.3390",58987,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T17:56:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58986,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T17:48:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58985,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T16:56:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58984,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T15:36:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.1186",58983,"WARN","Net::HTTPRequestTimeOut","10.1186/gb-2011-12-1-r7","2014-11-10T15:03:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21247460/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58982,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2164-12-395","2014-11-10T10:55:04Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21816042/databaseLinks//1/json","Springer Science + Business Media"
"10.1111",58981,"WARN","Net::HTTPRequestTimeOut","10.1111/j.1365-2133.2012.11040.x","2014-11-10T10:53:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22564118/databaseLinks//1/json","Wiley-Blackwell"
"10.1038",58973,"WARN","Net::HTTPRequestTimeOut","10.1038/nature10163","2014-11-09T13:36:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21677750/databaseLinks//1/json","Nature Publishing Group"
"10.1016",58945,"WARN","Net::HTTPRequestTimeOut","10.1016/j.tiv.2012.02.005","2014-11-07T21:30:56Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22401947/databaseLinks//1/json","Elsevier BV"
"10.1080",58944,"WARN","Net::HTTPRequestTimeOut","10.1080/09602011.2014.903197","2014-11-07T21:30:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24801811/databaseLinks//1/json","Informa UK Limited"
"10.3346",58943,"WARN","Net::HTTPRequestTimeOut","10.3346/jkms.2013.28.7.1114","2014-11-07T21:30:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23853501/databaseLinks//1/json","Korean Academy of Medical Sciences (KAMJE)"
"10.5812",58942,"WARN","Net::HTTPRequestTimeOut","10.5812/hepatmon.19747","2014-11-07T21:30:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25337146/databaseLinks//1/json","Kowsar Medical Institute"
"10.1371",58941,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-07T06:43:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58940,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-07T06:33:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58938,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-07T02:13:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58936,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-07T00:32:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",58935,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-06T18:05:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",58934,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-06T04:20:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1186",58920,"WARN","Net::HTTPRequestTimeOut","10.1186/2041-9139-4-12","2014-11-05T11:50:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23575111/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58918,"WARN","Net::HTTPRequestTimeOut","10.1186/1756-0500-5-693","2014-11-05T11:48:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23259929/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58915,"WARN","Net::HTTPRequestTimeOut","10.1016/j.tins.2011.03.003","2014-11-05T11:47:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21507493/databaseLinks//1/json","Elsevier BV"
"10.1186",58914,"WARN","Net::HTTPRequestTimeOut","10.1186/1468-6708-14-118","2014-11-05T11:47:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23782918/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58913,"WARN","Net::HTTPRequestTimeOut","10.1186/1741-7015-9-98","2014-11-05T11:47:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21867551/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58912,"WARN","Net::HTTPRequestTimeOut","10.1016/j.brainres.2011.03.046","2014-11-05T11:47:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21439947/databaseLinks//1/json","Elsevier BV"
"10.1093",58911,"WARN","Net::HTTPRequestTimeOut","10.1093/icvts/ivs431","2014-11-05T11:46:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23166218/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1289",58909,"WARN","Net::HTTPRequestTimeOut","10.1289/ehp.1103500","2014-11-05T11:46:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21628107/databaseLinks//1/json","Environmental Health Perspectives"
"10.1016",58906,"WARN","Net::HTTPRequestTimeOut","10.1016/j.brainres.2010.10.031","2014-11-05T11:45:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20965156/databaseLinks//1/json","Elsevier BV"
"10.1186",58905,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2458-13-454","2014-11-05T11:45:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23651734/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58901,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2164-14-289","2014-11-05T11:43:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23627759/databaseLinks//1/json","Springer Science + Business Media"
"10.2183",58896,"WARN","Net::HTTPRequestTimeOut","10.2183/pjab.88.120","2014-11-05T11:40:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22450539/databaseLinks//1/json","Japan Academy"
"10.1098",58895,"WARN","Net::HTTPRequestTimeOut","10.1098/rsta.2012.0086","2014-11-05T11:40:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22869798/databaseLinks//1/json","The Royal Society"
"10.1016",58894,"WARN","Net::HTTPRequestTimeOut","10.1016/j.ijrobp.2010.10.007","2014-11-05T11:39:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21183291/databaseLinks//1/json","Elsevier BV"
"10.1016",58893,"WARN","Net::HTTPRequestTimeOut","10.1016/j.brainres.2010.07.053","2014-11-05T11:39:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20709039/databaseLinks//1/json","Elsevier BV"
"10.1053",58892,"WARN","Net::HTTPRequestTimeOut","10.1053/j.jrn.2011.12.009","2014-11-05T11:39:38Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22406119/databaseLinks//1/json","Elsevier BV"
"10.4103",58891,"WARN","Net::HTTPRequestTimeOut","10.4103/2277-9175.107999","2014-11-05T11:39:21Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23977654/databaseLinks//1/json","Medknow"
"10.1155",58890,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/715190","2014-11-05T11:39:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22312407/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",58889,"WARN","Net::HTTPRequestTimeOut","10.1016/j.pt.2011.01.006","2014-11-05T11:39:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21354860/databaseLinks//1/json","Elsevier BV"
"10.4049",58887,"WARN","Net::HTTPRequestTimeOut","10.4049/jimmunol.1102689","2014-11-05T11:38:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22393152/databaseLinks//1/json","The American Association of Immunologists"
"10.1016",58881,"WARN","Net::HTTPRequestTimeOut","10.1016/j.heares.2011.06.007","2014-11-05T11:38:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21762764/databaseLinks//1/json","Elsevier BV"
"10.1186",58878,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2458-13-296","2014-11-05T11:37:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23557495/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58877,"WARN","Net::HTTPRequestTimeOut","10.1186/1465-9921-14-16","2014-11-05T11:37:53Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23394461/databaseLinks//1/json","Springer Science + Business Media"
"10.1104",58876,"WARN","Net::HTTPRequestTimeOut","10.1104/pp.110.166462","2014-11-05T11:37:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21205621/databaseLinks//1/json","American Society of Plant Biologists (ASPB)"
"10.1093",58869,"WARN","Net::HTTPRequestTimeOut","10.1093/rheumatology/ker089","2014-11-05T11:36:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21372000/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1152",58867,"WARN","Net::HTTPRequestTimeOut","10.1152/ajprenal.00064.2011","2014-11-05T11:36:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21367920/databaseLinks//1/json","American Physiological Society"
"10.1038",58861,"WARN","Net::HTTPRequestTimeOut","10.1038/mp.2012.2","2014-11-05T11:34:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22290120/databaseLinks//1/json","Nature Publishing Group"
"10.1634",58854,"WARN","Net::HTTPRequestTimeOut","10.1634/theoncologist.2011-0372","2014-11-05T11:32:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22511263/databaseLinks//1/json","Alphamed Press"
"10.1186",58851,"WARN","Net::HTTPRequestTimeOut","10.1186/2008-2231-21-36","2014-11-05T11:32:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23679951/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58847,"WARN","Net::HTTPRequestTimeOut","10.1016/j.str.2012.08.025","2014-11-05T11:31:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23000383/databaseLinks//1/json","Elsevier BV"
"10.1159",58846,"WARN","Net::HTTPRequestTimeOut","10.1159/000357783","2014-11-05T11:31:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24577430/databaseLinks//1/json","S. Karger AG"
"10.5999",58839,"WARN","Net::HTTPRequestTimeOut","10.5999/aps.2013.40.3.280","2014-11-05T11:29:53Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23730613/databaseLinks//1/json","Archives of Plastic Surgery (KAMJE)"
"10.1007",58838,"WARN","Net::HTTPRequestTimeOut","10.1007/s00264-011-1396-2","2014-11-05T11:28:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22237919/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58837,"WARN","Net::HTTPRequestTimeOut","10.1186/1475-2875-12-183","2014-11-05T11:28:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23734718/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",58836,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/876327","2014-11-05T11:28:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23690861/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",58835,"WARN","Net::HTTPRequestTimeOut","10.1186/1750-1172-8-28","2014-11-05T11:28:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23414570/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58833,"WARN","Net::HTTPRequestTimeOut","10.1016/j.cub.2011.11.042","2014-11-05T11:28:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22177115/databaseLinks//1/json","Elsevier BV"
"10.1186",58822,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2458-13-237","2014-11-05T11:24:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23506397/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58820,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neuron.2012.07.014","2014-11-05T11:24:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22884322/databaseLinks//1/json","Elsevier BV"
"10.1016",58809,"WARN","Net::HTTPRequestTimeOut","10.1016/j.micinf.2010.09.005","2014-11-05T11:23:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20869460/databaseLinks//1/json","Elsevier BV"
"10.1039",58804,"WARN","Net::HTTPRequestTimeOut","10.1039/c2an36168j","2014-11-05T11:22:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23120747/databaseLinks//1/json","Royal Society of Chemistry (RSC)"
"10.3892",58803,"WARN","Net::HTTPRequestTimeOut","10.3892/etm.2012.796","2014-11-05T11:22:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23251274/databaseLinks//1/json","Spandidos Publications"
"10.1038",58796,"WARN","Net::HTTPRequestTimeOut","10.1038/bonekey.2012.227","2014-11-05T11:20:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24175057/databaseLinks//1/json","Nature Publishing Group"
"10.4103",58795,"WARN","Net::HTTPRequestTimeOut","10.4103/0019-5154.82492","2014-11-05T11:20:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21772598/databaseLinks//1/json","Medknow"
"10.1016",58792,"WARN","Net::HTTPRequestTimeOut","10.1016/j.radonc.2012.09.002","2014-11-05T11:20:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23022172/databaseLinks//1/json","Elsevier BV"
"10.1155",58791,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/864516","2014-11-05T11:20:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23304137/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",58790,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/645257","2014-11-05T11:20:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23476698/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1007",58788,"WARN","Net::HTTPRequestTimeOut","10.1007/s00249-011-0748-6","2014-11-05T11:19:29Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21956452/databaseLinks//1/json","Springer Science + Business Media"
"10.1007",58787,"WARN","Net::HTTPRequestTimeOut","10.1007/s11948-012-9360-0","2014-11-05T11:19:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22389210/databaseLinks//1/json","Springer Science + Business Media"
