"prefix","id","level","class_name","article","create_date","target_url","publisher"
"10.1371",59354,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0046738","2014-11-15T22:45:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23071625/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59353,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0105930","2014-11-15T22:45:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25198545/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59352,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0043522","2014-11-15T22:45:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22973437/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59351,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0107048","2014-11-15T22:45:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25203538/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",59350,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1210584109","2014-11-15T22:45:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22802659/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1371",59349,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0107132","2014-11-15T22:45:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25203050/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59348,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0045310","2014-11-15T22:45:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23028924/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1155",59347,"WARN","Net::HTTPRequestTimeOut","10.1155/2011/612384","2014-11-15T22:45:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22271972/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",59346,"WARN","Net::HTTPRequestTimeOut","10.1186/gb4135","2014-11-15T22:45:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24176165/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59345,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0044078","2014-11-15T22:45:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22937154/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59344,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0105912","2014-11-15T22:45:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25198505/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59343,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0106993","2014-11-15T22:45:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25202970/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59342,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0107128","2014-11-15T22:45:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25202989/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1155",59341,"WARN","Net::HTTPRequestTimeOut","10.1155/2011/686985","2014-11-15T22:45:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21052545/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59340,"WARN","Net::HTTPRequestTimeOut","10.1155/2011/396076","2014-11-15T22:45:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20936110/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",59339,"WARN","Net::HTTPRequestTimeOut","10.1186/1745-6215-14-358","2014-11-15T22:45:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24165545/databaseLinks//1/json","Springer Science + Business Media"
"10.1073",59338,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1320890111","2014-11-15T22:45:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25136090/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1039",59337,"WARN","Net::HTTPRequestTimeOut","10.1039/c3lc51016f","2014-11-15T22:45:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24162868/databaseLinks//1/json","Royal Society of Chemistry (RSC)"
"10.1155",59336,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/852714","2014-11-15T22:45:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22319536/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.4103",59335,"WARN","Net::HTTPRequestTimeOut","10.4103/0975-3583.89808","2014-11-15T22:45:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22135482/databaseLinks//1/json","Medknow"
"10.1007",59334,"WARN","Net::HTTPRequestTimeOut","10.1007/978-3-7091-0693-8_2","2014-11-15T22:45:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21725724/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",59333,"WARN","Net::HTTPRequestTimeOut","10.1155/2011/807906","2014-11-15T22:45:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21747841/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.5051",59332,"WARN","Net::HTTPRequestTimeOut","10.5051/jpis.2011.41.5.248","2014-11-15T22:45:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22087416/databaseLinks//1/json","Korean Academy of Periodontology (KAMJE)"
"10.3748",59331,"WARN","Net::HTTPRequestTimeOut","10.3748/wjg.v19.i39.6598","2014-11-15T22:45:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24151387/databaseLinks//1/json","Baishideng Publishing Group Co., Limited (formerly WJG Press)"
"10.1371",59330,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0107047","2014-11-15T22:45:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25203442/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59329,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0030883","2014-11-15T22:44:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22347409/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59328,"WARN","Net::HTTPRequestTimeOut","10.1186/1744-8069-9-39","2014-11-15T22:44:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23924059/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",59327,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/290698","2014-11-15T22:44:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22761544/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",59326,"WARN","Net::HTTPRequestTimeOut","10.1186/s13075-014-0447-7","2014-11-15T22:44:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25267259/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",59325,"WARN","Net::HTTPRequestTimeOut","10.1016/j.whi.2014.05.004","2014-11-15T22:44:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25213747/databaseLinks//1/json","Elsevier BV"
"10.1371",59324,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0107043","2014-11-15T22:44:53Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25203305/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",59323,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-15T22:00:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1371",59308,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-15T06:04:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59307,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-15T04:59:29Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.3390",59278,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-14T11:48:38Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.1371",59267,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0108255","2014-11-14T00:10:53Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25251072/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1155",59266,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/907136","2014-11-13T23:26:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23840979/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.3390",59264,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-13T14:35:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",59263,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-13T11:49:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",59262,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-13T11:26:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.1073",59224,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-13T09:30:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.3390",59223,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-13T09:27:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",59222,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-13T08:35:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.1186",59219,"WARN","Net::HTTPRequestTimeOut","10.1186/1472-6920-12-119","2014-11-13T04:53:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23176318/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",59218,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/152528","2014-11-13T04:52:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24349801/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59217,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/745714","2014-11-13T04:52:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24348575/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59216,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/951358","2014-11-13T04:52:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23197988/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1021",59215,"WARN","Net::HTTPRequestTimeOut","10.1021/ol303026v","2014-11-13T04:51:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23170869/databaseLinks//1/json","American Chemical Society (ACS)"
"10.1152",59214,"WARN","Net::HTTPRequestTimeOut","10.1152/japplphysiol.00821.2012","2014-11-13T04:51:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23139367/databaseLinks//1/json","American Physiological Society"
"10.1152",59213,"WARN","Net::HTTPRequestTimeOut","10.1152/ajpcell.00139.2012","2014-11-13T04:51:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22895258/databaseLinks//1/json","American Physiological Society"
"10.1177",59212,"WARN","Net::HTTPRequestTimeOut","10.1177/0883073812448534","2014-11-13T04:51:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22752488/databaseLinks//1/json","SAGE Publications"
"10.1016",59211,"WARN","Net::HTTPRequestTimeOut","10.1016/j.bbi.2012.08.006","2014-11-13T04:51:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22940537/databaseLinks//1/json","Elsevier BV"
"10.4172",59210,"WARN","Net::HTTPRequestTimeOut","10.4172/2155-9570.1000233","2014-11-13T04:51:29Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24409374/databaseLinks//1/json","OMICS Publishing Group"
"10.1155",59209,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/917851","2014-11-13T04:51:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24826300/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59208,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/312974","2014-11-13T04:51:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23533704/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59207,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/378582","2014-11-13T04:51:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24073351/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1002",59206,"WARN","Net::HTTPRequestTimeOut","10.1002/cmr.b.21204","2014-11-13T04:51:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23599691/databaseLinks//1/json","Wiley-Blackwell"
"10.1002",59205,"WARN","Net::HTTPRequestTimeOut","10.1002/jbm.a.34016","2014-11-13T04:51:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22241726/databaseLinks//1/json","Wiley-Blackwell"
"10.1002",59204,"WARN","Net::HTTPRequestTimeOut","10.1002/art.33448","2014-11-13T04:41:22Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22127758/databaseLinks//1/json","Wiley-Blackwell"
"10.1021",59203,"WARN","Net::HTTPRequestTimeOut","10.1021/cn300077c","2014-11-13T04:41:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23181169/databaseLinks//1/json","American Chemical Society (ACS)"
"10.1155",59202,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/179407","2014-11-13T04:40:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23243548/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",59201,"WARN","Net::HTTPRequestTimeOut","10.1016/j.maturitas.2012.07.001","2014-11-13T04:40:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22858056/databaseLinks//1/json","Elsevier BV"
"10.1001",59200,"WARN","Net::HTTPRequestTimeOut","10.1001/archoto.2012.1081","2014-11-13T04:40:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22801891/databaseLinks//1/json","American Medical Association (AMA)"
"10.1261",59199,"WARN","Net::HTTPRequestTimeOut","10.1261/rna.034710.112","2014-11-13T04:40:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23169800/databaseLinks//1/json","Cold Spring Harbor Laboratory Press"
"10.1038",59198,"WARN","Net::HTTPRequestTimeOut","10.1038/srep00989","2014-11-13T04:40:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23251775/databaseLinks//1/json","Nature Publishing Group"
"10.1155",59197,"WARN","Net::HTTPRequestTimeOut","10.1155/2012/973424","2014-11-13T04:40:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23197994/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1145",59196,"WARN","Net::HTTPRequestTimeOut","10.1145/2247596.2247631","2014-11-13T04:40:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24378961/databaseLinks//1/json","Association for Computing Machinery (ACM)"
"10.1126",59195,"WARN","Net::HTTPRequestTimeOut","10.1126/science.1207306","2014-11-13T04:40:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22076376/databaseLinks//1/json","American Association for the Advancement of Science (AAAS)"
"10.2337",59194,"WARN","Net::HTTPRequestTimeOut","10.2337/dc11-1597","2014-11-13T04:40:38Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22301127/databaseLinks//1/json","American Diabetes Association"
"10.1002",59193,"WARN","Net::HTTPRequestTimeOut","10.1002/anie.201207005","2014-11-13T04:40:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23125174/databaseLinks//1/json","Wiley-Blackwell"
"10.1155",59192,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/103450","2014-11-13T04:40:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24826346/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",59191,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neuroscience.2011.11.043","2014-11-13T04:39:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22138156/databaseLinks//1/json","Elsevier BV"
"10.1152",59190,"WARN","Net::HTTPRequestTimeOut","10.1152/ajpgi.00170.2012","2014-11-13T04:39:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23125158/databaseLinks//1/json","American Physiological Society"
"10.1155",59189,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/647486","2014-11-13T04:39:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24251050/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1089",59188,"WARN","Net::HTTPRequestTimeOut","10.1089/brain.2012.0107","2014-11-13T04:39:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23153273/databaseLinks//1/json","Mary Ann Liebert Inc"
"10.1089",59187,"WARN","Net::HTTPRequestTimeOut","10.1089/rej.2012.1324","2014-11-13T04:39:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23098078/databaseLinks//1/json","Mary Ann Liebert Inc"
"10.4055",59186,"WARN","Net::HTTPRequestTimeOut","10.4055/cios.2012.4.3.246","2014-11-13T04:39:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22949958/databaseLinks//1/json","The Korean Orthopaedic Association (KAMJE)"
"10.1136",59185,"WARN","Net::HTTPRequestTimeOut","10.1136/bcr.12.2011.5372","2014-11-13T04:39:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22605714/databaseLinks//1/json","BMJ"
"10.1126",59184,"WARN","Net::HTTPRequestTimeOut","10.1126/science.1192149","2014-11-13T04:39:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21493862/databaseLinks//1/json","American Association for the Advancement of Science (AAAS)"
"10.1186",59183,"WARN","Net::HTTPRequestTimeOut","10.1186/1475-2859-11-131","2014-11-13T04:39:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22978798/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",59182,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/808751","2014-11-13T04:39:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23956753/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.4103",59181,"WARN","Net::HTTPRequestTimeOut","10.4103/2277-9531.104818","2014-11-13T04:39:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23555150/databaseLinks//1/json","Medknow"
"10.1186",59180,"WARN","Net::HTTPRequestTimeOut","10.1186/2050-6511-13-8","2014-11-13T04:39:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23021009/databaseLinks//1/json","Springer Science + Business Media"
"10.3897",59179,"WARN","Net::HTTPRequestTimeOut","10.3897/zookeys.176.2470","2014-11-13T04:38:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22536112/databaseLinks//1/json","Pensoft Publishers"
"10.6061",59178,"WARN","Net::HTTPRequestTimeOut","10.6061/clinics/2012(01)11","2014-11-13T04:35:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22249483/databaseLinks//1/json","Fundacao Faculdade de Medicina"
"10.4196",59177,"WARN","Net::HTTPRequestTimeOut","10.4196/kjpp.2011.15.5.267","2014-11-13T04:35:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22128258/databaseLinks//1/json","The Korean Physiological Society and The Korean Society of Pharmacology (KAMJE)"
"10.1089",59176,"WARN","Net::HTTPRequestTimeOut","10.1089/aid.2012.0039","2014-11-13T04:35:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22530776/databaseLinks//1/json","Mary Ann Liebert Inc"
"10.1001",59175,"WARN","Net::HTTPRequestTimeOut","10.1001/archoto.2012.1329","2014-11-13T04:35:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22801722/databaseLinks//1/json","American Medical Association (AMA)"
"10.1126",59174,"WARN","Net::HTTPRequestTimeOut","10.1126/science.1200587","2014-11-13T04:35:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21474760/databaseLinks//1/json","American Association for the Advancement of Science (AAAS)"
"10.1155",59173,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/814175","2014-11-13T04:35:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24187640/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.6061",59172,"WARN","Net::HTTPRequestTimeOut","10.6061/clinics/2012(02)20","2014-11-13T04:35:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22358250/databaseLinks//1/json","Fundacao Faculdade de Medicina"
"10.4085",59170,"WARN","Net::HTTPRequestTimeOut","10.4085/1062-6050-48.6.05","2014-11-13T00:29:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24499039/databaseLinks//1/json","Journal of Athletic Training/NATA"
"10.1186",59169,"WARN","Net::HTTPRequestTimeOut","10.1186/1756-3305-5-107","2014-11-13T00:29:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22650251/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",59168,"WARN","Net::HTTPRequestTimeOut","10.1186/1476-9255-9-43","2014-11-13T00:29:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23140489/databaseLinks//1/json","Springer Science + Business Media"
"10.1080",59167,"WARN","Net::HTTPRequestTimeOut","10.1080/09540121.2010.534435","2014-11-13T00:25:22Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21400310/databaseLinks//1/json","Informa UK Limited"
"10.1186",59166,"WARN","Net::HTTPRequestTimeOut","10.1186/1865-1380-5-37","2014-11-13T00:23:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23062694/databaseLinks//1/json","Springer Science + Business Media"
"10.1093",59165,"WARN","Net::HTTPRequestTimeOut","10.1093/ije/dys198","2014-11-13T00:23:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23220718/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1136",59164,"WARN","Net::HTTPRequestTimeOut","10.1136/oemed-2012-100920","2014-11-13T00:23:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23014592/databaseLinks//1/json","BMJ"
"10.1155",59163,"WARN","Net::HTTPRequestTimeOut","10.1155/2011/830573","2014-11-13T00:23:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22013386/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1002",59162,"WARN","Net::HTTPRequestTimeOut","10.1002/bip.22402","2014-11-13T00:23:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24037535/databaseLinks//1/json","Wiley-Blackwell"
"10.1155",59161,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/104308","2014-11-13T00:23:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23691261/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",59160,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2334-12-254","2014-11-13T00:23:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23057497/databaseLinks//1/json","Springer Science + Business Media"
"10.4168",59159,"WARN","Net::HTTPRequestTimeOut","10.4168/aair.2011.3.3.199","2014-11-13T00:18:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21738886/databaseLinks//1/json","The Korean Academy of Asthma, Allergy and Clinical Immunology and The Korean Academy of Pediatric Al"
"10.1016",59158,"WARN","Net::HTTPRequestTimeOut","10.1016/j.cell.2012.09.042","2014-11-13T00:18:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23141545/databaseLinks//1/json","Elsevier BV"
"10.1155",59157,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/929407","2014-11-13T00:18:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24073347/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.3892",59156,"WARN","Net::HTTPRequestTimeOut","10.3892/ijo.2012.1723","2014-11-13T00:18:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23229642/databaseLinks//1/json","Spandidos Publications"
"10.6065",59155,"WARN","Net::HTTPRequestTimeOut","10.6065/apem.2013.18.4.161","2014-11-13T00:18:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24904871/databaseLinks//1/json","Korean Society of Pediatric Endocrinology (KAMJE)"
"10.1155",59154,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/596517","2014-11-13T00:18:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23844304/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1155",59153,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/735812","2014-11-13T00:17:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23766918/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1007",59152,"WARN","Net::HTTPRequestTimeOut","10.1007/s12070-011-0422-4","2014-11-13T00:15:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24533354/databaseLinks//1/json","Springer Science + Business Media"
"10.1261",59151,"WARN","Net::HTTPRequestTimeOut","10.1261/rna.034751.112","2014-11-13T00:15:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23093724/databaseLinks//1/json","Cold Spring Harbor Laboratory Press"
"10.1186",59150,"WARN","Net::HTTPRequestTimeOut","10.1186/1475-2875-11-300","2014-11-13T00:15:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22929621/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",59149,"WARN","Net::HTTPRequestTimeOut","10.1186/1741-7015-10-20","2014-11-13T00:15:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22361010/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",59148,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/217254","2014-11-12T23:58:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24066255/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",59147,"WARN","Net::HTTPRequestTimeOut","10.1016/j.jpsychires.2011.11.003","2014-11-12T23:58:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22118808/databaseLinks//1/json","Elsevier BV"
"10.1525",59146,"WARN","Net::HTTPRequestTimeOut","10.1525/jer.2012.7.4.44","2014-11-12T23:58:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23086047/databaseLinks//1/json","University of California Press"
"10.1155",59145,"WARN","Net::HTTPRequestTimeOut","10.1155/2013/315073","2014-11-12T23:44:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24062773/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.4168",59144,"WARN","Net::HTTPRequestTimeOut","10.4168/aair.2012.4.4.240","2014-11-12T23:42:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22754718/databaseLinks//1/json","The Korean Academy of Asthma, Allergy and Clinical Immunology and The Korean Academy of Pediatric Al"
"10.3390",59140,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-12T19:53:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
