"id","level","class_name","article","status","source","create_date","target_url"
1616028,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.104",404,NA,"2014-11-02T04:36:40Z","http://dx.doi.org/10.4081/dcth.2012.1s.104"
1616022,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.91",404,NA,"2014-11-02T04:36:32Z","http://dx.doi.org/10.4081/dcth.2012.1s.91"
1616023,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e2",404,NA,"2014-11-02T04:36:32Z","http://www.pagepress.org/journals/index.php/hi/index"
1616019,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2013.e6",404,NA,"2014-11-02T04:36:26Z","http://dx.doi.org/10.4081/uij.2013.e6"
1616020,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e4",404,NA,"2014-11-02T04:36:26Z","http://www.pagepress.org/journals/index.php/hi/index"
1616017,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2012.e9",404,NA,"2014-11-02T04:36:24Z","http://dx.doi.org/10.4081/uij.2012.e9"
1616015,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e6",404,NA,"2014-11-02T04:36:20Z","http://www.pagepress.org/journals/index.php/hi/index"
1616013,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.89",404,NA,"2014-11-02T04:36:18Z","http://dx.doi.org/10.4081/dcth.2012.1s.89"
1616010,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.83",404,NA,"2014-11-02T04:36:15Z","http://dx.doi.org/10.4081/dcth.2012.1s.83"
1616006,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.76",404,NA,"2014-11-02T04:36:09Z","http://dx.doi.org/10.4081/dcth.2012.1s.76"
1616000,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.75",404,NA,"2014-11-02T04:36:04Z","http://dx.doi.org/10.4081/dcth.2012.1s.75"
1615994,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.52",404,NA,"2014-11-02T04:35:58Z","http://dx.doi.org/10.4081/dcth.2012.1s.52"
1615990,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e6",404,NA,"2014-11-02T04:35:54Z","http://dx.doi.org/10.4081/uij.2011.e6"
1615986,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.44",404,NA,"2014-11-02T04:35:51Z","http://dx.doi.org/10.4081/dcth.2012.1s.44"
1615982,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e9",404,NA,"2014-11-02T04:35:50Z","http://www.pagepress.org/journals/index.php/hi/index"
1615983,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e19",404,NA,"2014-11-02T04:35:50Z","http://dx.doi.org/10.4081/uij.2011.e19"
1615980,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.36",404,NA,"2014-11-02T04:35:48Z","http://dx.doi.org/10.4081/dcth.2012.1s.36"
1615977,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e8",404,NA,"2014-11-02T04:35:42Z","http://www.pagepress.org/journals/index.php/hi/index"
1615973,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e14",404,NA,"2014-11-02T04:35:40Z","http://www.pagepress.org/journals/index.php/hi/index"
1615972,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.32",404,NA,"2014-11-02T04:35:39Z","http://dx.doi.org/10.4081/dcth.2012.1s.32"
1615966,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.15",404,NA,"2014-11-02T04:35:33Z","http://dx.doi.org/10.4081/dcth.2012.1s.15"
1615965,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e10",404,NA,"2014-11-02T04:35:32Z","http://www.pagepress.org/journals/index.php/hi/index"
1615964,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2012.1s.5",404,NA,"2014-11-02T04:35:29Z","http://dx.doi.org/10.4081/dcth.2012.1s.5"
1615962,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e14",404,NA,"2014-11-02T04:35:28Z","http://www.pagepress.org/journals/index.php/hi/index"
1615960,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e17",404,NA,"2014-11-02T04:35:25Z","http://www.pagepress.org/journals/index.php/hi/index"
1615954,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e18",404,NA,"2014-11-02T04:35:21Z","http://www.pagepress.org/journals/index.php/hi/index"
1615947,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e19",404,NA,"2014-11-02T04:35:17Z","http://www.pagepress.org/journals/index.php/hi/index"
1615946,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e15",404,NA,"2014-11-02T04:35:16Z","http://www.pagepress.org/journals/index.php/hi/index"
1615944,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e22",404,NA,"2014-11-02T04:35:14Z","http://www.pagepress.org/journals/index.php/hi/index"
1615943,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e21",404,NA,"2014-11-02T04:35:13Z","http://www.pagepress.org/journals/index.php/hi/index"
1615942,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e11",404,NA,"2014-11-02T04:35:10Z","http://www.pagepress.org/journals/index.php/hi/index"
1615941,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e12",404,NA,"2014-11-02T04:35:09Z","http://www.pagepress.org/journals/index.php/hi/index"
1615938,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2011.e14",404,NA,"2014-11-02T04:35:04Z","http://www.pagepressjournals.org/index.php/index/index"
1615930,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e13",404,NA,"2014-11-02T04:34:55Z","http://www.pagepress.org/journals/index.php/hi/index"
1615923,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2012.e1",404,NA,"2014-11-02T04:34:47Z","http://www.pagepressjournals.org/index.php/index/index"
1615913,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2011.e6",404,NA,"2014-11-02T04:34:40Z","http://www.pagepressjournals.org/index.php/index/index"
1615897,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2011.e20",404,NA,"2014-11-02T04:34:26Z","http://www.pagepress.org/journals/index.php/hi/index"
1615896,"FATAL","Faraday::ResourceNotFound","10.4081/eye.2011.e7",404,NA,"2014-11-02T04:34:25Z","http://www.pagepressjournals.org/index.php/index/index"
1615885,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e18",404,NA,"2014-11-02T04:34:18Z","http://dx.doi.org/10.4081/uij.2011.e18"
1615873,"FATAL","Faraday::ResourceNotFound","10.13165/VPA-13-12-4-12",404,NA,"2014-11-02T04:34:00Z","http://dx.doi.org/10.13165/VPA-13-12-4-12"
1615871,"FATAL","Faraday::ResourceNotFound","10.1590/S1807-17752012000100008",404,NA,"2014-11-02T04:34:00Z","http://dx.doi.org/10.1590/S1807-17752012000100008"
1615866,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130079",404,NA,"2014-11-02T04:33:56Z","http://dx.doi.org/10.1590/1679-775720130079"
1615858,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2009.3.31",404,NA,"2014-11-02T04:33:47Z","http://dx.doi.org/10.4081/uij.2009.3.31"
1615859,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2012.e2",404,NA,"2014-11-02T04:33:47Z","http://dx.doi.org/10.4081/uij.2012.e2"
1615861,"FATAL","Faraday::ResourceNotFound","10.5007/2175-7968.2014v1n33p2175-7968.2014v1n33p373",404,NA,"2014-11-02T04:33:47Z","https://periodicos.ufsc.br/index.php/traducao/index"
1615850,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.103",404,NA,"2014-11-02T04:33:39Z","http://dx.doi.org/10.4081/uij.2003.103"
1615851,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2009.3.21",404,NA,"2014-11-02T04:33:39Z","http://dx.doi.org/10.4081/uij.2009.3.21"
1615849,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e3",404,NA,"2014-11-02T04:33:38Z","http://www.pagepress.org/journals/index.php/hi/index"
1615843,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2012.e1",404,NA,"2014-11-02T04:33:37Z","http://www.pagepress.org/journals/index.php/hi/index"
1615844,"FATAL","Faraday::ResourceNotFound","10.1590/S0101-60832008000500003",404,NA,"2014-11-02T04:33:37Z","http://dx.doi.org/10.1590/S0101-60832008000500003"
1615845,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e15",404,NA,"2014-11-02T04:33:37Z","http://www.pagepress.org/journals/index.php/hi/index"
1615841,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e13",404,NA,"2014-11-02T04:33:34Z","http://dx.doi.org/10.4081/uij.2011.e13"
1615837,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2009.3.5",404,NA,"2014-11-02T04:33:31Z","http://dx.doi.org/10.4081/uij.2009.3.5"
1615832,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e5",404,NA,"2014-11-02T04:33:30Z","http://www.pagepress.org/journals/index.php/hi/index"
1615835,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.79",404,NA,"2014-11-02T04:33:30Z","http://dx.doi.org/10.4081/uij.2003.79"
1615831,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2009.2.1",404,NA,"2014-11-02T04:33:27Z","http://dx.doi.org/10.4081/uij.2009.2.1"
1615824,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2012.e4",404,NA,"2014-11-02T04:33:24Z","http://dx.doi.org/10.4081/uij.2012.e4"
1615823,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2012.e7",404,NA,"2014-11-02T04:33:23Z","http://dx.doi.org/10.4081/uij.2012.e7"
1615821,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.69",404,NA,"2014-11-02T04:33:22Z","http://dx.doi.org/10.4081/uij.2003.69"
1615820,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2009.1.5",404,NA,"2014-11-02T04:33:21Z","http://dx.doi.org/10.4081/uij.2009.1.5"
1615810,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.57",404,NA,"2014-11-02T04:33:17Z","http://dx.doi.org/10.4081/uij.2003.57"
1615795,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e10",404,NA,"2014-11-02T04:33:13Z","http://dx.doi.org/10.4081/uij.2011.e10"
1615789,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.3.25",404,NA,"2014-11-02T04:33:12Z","http://dx.doi.org/10.4081/uij.2008.3.25"
1615792,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e11",404,NA,"2014-11-02T04:33:12Z","http://dx.doi.org/10.4081/uij.2011.e11"
1615783,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e12",404,NA,"2014-11-02T04:33:11Z","http://dx.doi.org/10.4081/uij.2011.e12"
1615788,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e14",404,NA,"2014-11-02T04:33:11Z","http://dx.doi.org/10.4081/uij.2011.e14"
1615765,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e10",404,NA,"2014-11-02T04:33:06Z","http://www.pagepress.org/journals/index.php/hi/index"
1615759,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e6",404,NA,"2014-11-02T04:33:05Z","http://www.pagepress.org/journals/index.php/hi/index"
1615760,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.3.17",404,NA,"2014-11-02T04:33:05Z","http://dx.doi.org/10.4081/uij.2008.3.17"
1615763,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e8",404,NA,"2014-11-02T04:33:05Z","http://www.pagepress.org/journals/index.php/hi/index"
1615750,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.s1.1",404,NA,"2014-11-02T04:33:03Z","http://dx.doi.org/10.4081/uij.2003.s1.1"
1615734,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e13",404,NA,"2014-11-02T04:33:01Z","http://www.pagepress.org/journals/index.php/hi/index"
1615736,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.3.5",404,NA,"2014-11-02T04:33:01Z","http://dx.doi.org/10.4081/uij.2008.3.5"
1615728,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e7",404,NA,"2014-11-02T04:32:59Z","http://www.pagepress.org/journals/index.php/hi/index"
1615717,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.9",404,NA,"2014-11-02T04:32:56Z","http://dx.doi.org/10.4081/uij.2003.9"
1615718,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e12",404,NA,"2014-11-02T04:32:56Z","http://www.pagepress.org/journals/index.php/hi/index"
1615719,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.2.1",404,NA,"2014-11-02T04:32:56Z","http://dx.doi.org/10.4081/uij.2008.2.1"
1615701,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.1.23",404,NA,"2014-11-02T04:32:51Z","http://dx.doi.org/10.4081/uij.2008.1.23"
1615703,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e8",404,NA,"2014-11-02T04:32:51Z","http://www.pagepress.org/journals/index.php/hi/index"
1615695,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.111",404,NA,"2014-11-02T04:32:49Z","http://dx.doi.org/10.4081/uij.2002.111"
1615690,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e6",404,NA,"2014-11-02T04:32:47Z","http://www.pagepress.org/journals/index.php/hi/index"
1615678,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.1.15",404,NA,"2014-11-02T04:32:44Z","http://dx.doi.org/10.4081/uij.2008.1.15"
1615671,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e5",404,NA,"2014-11-02T04:32:42Z","http://www.pagepress.org/journals/index.php/hi/index"
1615667,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e9",404,NA,"2014-11-02T04:32:41Z","http://www.pagepress.org/journals/index.php/hi/index"
1615663,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.53",404,NA,"2014-11-02T04:32:40Z","http://dx.doi.org/10.4081/uij.2002.53"
1615650,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2008.1.5",404,NA,"2014-11-02T04:32:37Z","http://dx.doi.org/10.4081/uij.2008.1.5"
1615638,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e4",404,NA,"2014-11-02T04:32:35Z","http://www.pagepress.org/journals/index.php/hi/index"
1615629,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e4",404,NA,"2014-11-02T04:32:34Z","http://www.pagepress.org/journals/index.php/hi/index"
1615616,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.s1.1",404,NA,"2014-11-02T04:32:30Z","http://dx.doi.org/10.4081/uij.2002.s1.1"
1615610,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2007.s2.1",404,NA,"2014-11-02T04:32:29Z","http://dx.doi.org/10.4081/uij.2007.s2.1"
1615606,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e3",404,NA,"2014-11-02T04:32:28Z","http://www.pagepress.org/journals/index.php/hi/index"
1615599,"FATAL","Faraday::ResourceNotFound","10.4081/2525",404,NA,"2014-11-02T04:32:26Z","http://www.pagepress.org/journals/index.php/hi/index"
1615590,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e2",404,NA,"2014-11-02T04:32:23Z","http://www.pagepress.org/journals/index.php/hi/index"
1615587,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e5",404,NA,"2014-11-02T04:32:22Z","http://www.pagepress.org/journals/index.php/hi/index"
1615580,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2007.5",404,NA,"2014-11-02T04:32:21Z","http://dx.doi.org/10.4081/uij.2007.5"
1615581,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.9",404,NA,"2014-11-02T04:32:21Z","http://dx.doi.org/10.4081/uij.2002.9"
1615568,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2007.e1",404,NA,"2014-11-02T04:32:18Z","http://www.pagepress.org/journals/index.php/hi/index"
1615555,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.3.25",404,NA,"2014-11-02T04:32:14Z","http://dx.doi.org/10.4081/uij.2006.3.25"
1615550,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e10",404,NA,"2014-11-02T04:32:11Z","http://www.pagepress.org/journals/index.php/hi/index"
1615543,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.29",404,NA,"2014-11-02T04:32:09Z","http://dx.doi.org/10.4081/uij.2002.29"
1615541,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.3.7",404,NA,"2014-11-02T04:32:08Z","http://dx.doi.org/10.4081/uij.2006.3.7"
1615537,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2010.e2",404,NA,"2014-11-02T04:32:06Z","http://dx.doi.org/10.4081/uij.2010.e2"
1615527,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2010.e1",404,NA,"2014-11-02T04:32:04Z","http://dx.doi.org/10.4081/uij.2010.e1"
1615528,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.3.5",404,NA,"2014-11-02T04:32:04Z","http://dx.doi.org/10.4081/uij.2006.3.5"
1615524,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2002.17",404,NA,"2014-11-02T04:32:02Z","http://dx.doi.org/10.4081/uij.2002.17"
1615515,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.2.1",404,NA,"2014-11-02T04:31:57Z","http://dx.doi.org/10.4081/uij.2006.2.1"
1615517,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2001.133",404,NA,"2014-11-02T04:31:57Z","http://dx.doi.org/10.4081/uij.2001.133"
1615504,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2001.123",404,NA,"2014-11-02T04:31:49Z","http://dx.doi.org/10.4081/uij.2001.123"
1615498,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.1.13",404,NA,"2014-11-02T04:31:45Z","http://dx.doi.org/10.4081/uij.2006.1.13"
1615488,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2006.1.5",404,NA,"2014-11-02T04:31:40Z","http://dx.doi.org/10.4081/uij.2006.1.5"
1615489,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2001.113",404,NA,"2014-11-02T04:31:40Z","http://dx.doi.org/10.4081/uij.2001.113"
1615478,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.19",404,NA,"2014-11-02T04:31:32Z","http://dx.doi.org/10.4081/uij.2000.19"
1615479,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2005.s1.1",404,NA,"2014-11-02T04:31:32Z","http://dx.doi.org/10.4081/uij.2005.s1.1"
1615460,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.7",404,NA,"2014-11-02T04:31:18Z","http://dx.doi.org/10.4081/uij.2000.7"
1615456,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2005.5",404,NA,"2014-11-02T04:31:17Z","http://dx.doi.org/10.4081/uij.2005.5"
1615434,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2004.5",404,NA,"2014-11-02T04:31:07Z","http://dx.doi.org/10.4081/uij.2004.5"
1615424,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.71",404,NA,"2014-11-02T04:31:03Z","http://dx.doi.org/10.4081/uij.2000.71"
1615420,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2004.29",404,NA,"2014-11-02T04:30:59Z","http://dx.doi.org/10.4081/uij.2004.29"
1615417,"FATAL","Faraday::ResourceNotFound","10.7719/jpair.v10i1.191",404,NA,"2014-11-02T04:30:57Z","http://philair.ph/publication/index.php/jpair/index"
1615411,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.63",404,NA,"2014-11-02T04:30:55Z","http://dx.doi.org/10.4081/uij.2000.63"
1615405,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2004.23",404,NA,"2014-11-02T04:30:50Z","http://dx.doi.org/10.4081/uij.2004.23"
1615399,"FATAL","Faraday::ResourceNotFound","10.7719/jpair.v10i1.190",404,NA,"2014-11-02T04:30:49Z","http://philair.ph/publication/index.php/jpair/index"
1615400,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.51",404,NA,"2014-11-02T04:30:49Z","http://dx.doi.org/10.4081/uij.2000.51"
1615396,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2010.1.1",404,NA,"2014-11-02T04:30:45Z","http://dx.doi.org/10.4081/uij.2010.1.1"
1615391,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e14",404,NA,"2014-11-02T04:30:41Z","http://www.pagepress.org/journals/index.php/hi/index"
1615388,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.25",404,NA,"2014-11-02T04:30:39Z","http://dx.doi.org/10.4081/uij.2000.25"
1615382,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2004.7",404,NA,"2014-11-02T04:30:32Z","http://dx.doi.org/10.4081/uij.2004.7"
1615380,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e4",404,NA,"2014-11-02T04:30:31Z","http://dx.doi.org/10.4081/uij.2011.e4"
1615375,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.15",404,NA,"2014-11-02T04:30:27Z","http://dx.doi.org/10.4081/uij.2000.15"
1615376,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2009.e7",404,NA,"2014-11-02T04:30:27Z","http://www.pagepress.org/journals/index.php/hi/index"
1615374,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2011.e2",404,NA,"2014-11-02T04:30:26Z","http://dx.doi.org/10.4081/uij.2011.e2"
1615372,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2003.1",404,NA,"2014-11-02T04:30:24Z","http://dx.doi.org/10.4081/uij.2003.1"
1615368,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2000.11",404,NA,"2014-11-02T04:30:17Z","http://dx.doi.org/10.4081/uij.2000.11"
1615359,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e11",404,NA,"2014-11-02T04:30:01Z","http://www.pagepress.org/journals/index.php/hi/index"
1615358,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2013.e4",404,NA,"2014-11-02T04:30:00Z","http://dx.doi.org/10.4081/uij.2013.e4"
1615356,"FATAL","Faraday::ResourceNotFound","10.4081/1350",404,NA,"2014-11-02T04:29:53Z","http://www.pagepress.org/journals/index.php/or/index"
1615355,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2013.e1",404,NA,"2014-11-02T04:29:52Z","http://dx.doi.org/10.4081/uij.2013.e1"
1615349,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2013.e2",404,NA,"2014-11-02T04:29:19Z","http://dx.doi.org/10.4081/uij.2013.e2"
1615348,"FATAL","Faraday::ResourceNotFound","10.4081/uij.2013.e7",404,NA,"2014-11-02T04:29:12Z","http://dx.doi.org/10.4081/uij.2013.e7"
1615347,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2013.224",404,NA,"2014-11-02T04:29:11Z","http://dx.doi.org/10.4081/dcth.2013.224"
1615346,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2013.218",404,NA,"2014-11-02T04:29:06Z","http://dx.doi.org/10.4081/dcth.2013.218"
1615345,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2013.212",404,NA,"2014-11-02T04:29:01Z","http://dx.doi.org/10.4081/dcth.2013.212"
1615341,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2013.199",404,NA,"2014-11-02T04:28:55Z","http://dx.doi.org/10.4081/dcth.2013.199"
1615337,"FATAL","Faraday::ResourceNotFound","10.4081/dcth.2013.183",404,NA,"2014-11-02T04:28:48Z","http://dx.doi.org/10.4081/dcth.2013.183"
1615332,"FATAL","Faraday::ResourceNotFound","10.11606/issn.2176-9419.v16i1p121-146",404,NA,"2014-11-02T04:28:37Z","http://revistas.usp.br/flp/index"
1615327,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2013.e4",404,NA,"2014-11-02T04:28:33Z","http://www.pagepress.org/journals/index.php/hi/index"
1615322,"FATAL","Faraday::ResourceNotFound","10.1590/1678-775720130247",404,NA,"2014-11-02T04:28:26Z","http://dx.doi.org/10.1590/1678-775720130247"
1615312,"FATAL","Faraday::ResourceNotFound","10.11606/issn.2176-9419.v16i1p7-29",404,NA,"2014-11-02T04:28:00Z","http://revistas.usp.br/flp/index"
1615309,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2013.e3",404,NA,"2014-11-02T04:27:56Z","http://www.pagepress.org/journals/index.php/hi/index"
1615308,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2013.e2",404,NA,"2014-11-02T04:27:54Z","http://www.pagepress.org/journals/index.php/hi/index"
1615305,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2013.e1",404,NA,"2014-11-02T04:27:51Z","http://www.pagepress.org/journals/index.php/hi/index"
1615303,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e1",404,NA,"2014-11-02T04:27:47Z","http://www.pagepress.org/journals/index.php/hi/index"
1615302,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e2",404,NA,"2014-11-02T04:27:42Z","http://www.pagepress.org/journals/index.php/hi/index"
1615293,"ERROR","Faraday::ResourceNotFound","10.4322/temasbio.n1.011",404,NA,"2014-11-02T04:26:52Z","http://www.temasbio.ufscar.br/?q=artigos/imitando-natureza-produzindo-sustentabilidade"
1615283,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65314",404,NA,"2014-11-02T04:26:29Z","http://www.ajol.info/index.php/sajas/index"
1615281,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e4",404,NA,"2014-11-02T04:26:22Z","http://www.pagepress.org/journals/index.php/hi/index"
1615282,"FATAL","Faraday::ResourceNotFound","10.4081/rt.2009.e38",404,NA,"2014-11-02T04:26:22Z","http://www.pagepress.org/journals/index.php/rt/index"
1615280,"FATAL","Faraday::ResourceNotFound","10.4081/hi.2010.e6",404,NA,"2014-11-02T04:26:11Z","http://www.pagepress.org/journals/index.php/hi/index"
1615279,"ERROR","Net::HTTPNotAcceptable","10.5700/rege450",406,NA,"2014-11-02T04:25:49Z","http://dx.doi.org/10.5700/rege450"
1615275,"ERROR","Net::HTTPNotAcceptable","10.5700/rege481",406,NA,"2014-11-02T04:24:46Z","http://dx.doi.org/10.5700/rege481"
1615274,"FATAL","Faraday::ResourceNotFound","10.4081/1743",404,NA,"2014-11-02T04:24:45Z","http://www.pagepress.org/journals/index.php/ni/index"
1615273,"FATAL","Faraday::ResourceNotFound","10.4081/hi.v4i1.99",404,NA,"2014-11-02T04:24:33Z","http://www.pagepress.org/journals/index.php/hi/index"
1615272,"FATAL","Faraday::ResourceNotFound","10.4081/hi.v4i1.100",404,NA,"2014-11-02T04:24:30Z","http://www.pagepress.org/journals/index.php/hi/index"
1615271,"ERROR","Net::HTTPNotAcceptable","10.5700/rege485",406,NA,"2014-11-02T04:24:29Z","http://dx.doi.org/10.5700/rege485"
1615270,"FATAL","Faraday::ResourceNotFound","10.4081/hi.v4i1.101",404,NA,"2014-11-02T04:24:27Z","http://www.pagepress.org/journals/index.php/hi/index"
1615269,"FATAL","Faraday::ResourceNotFound","10.4081/hi.v4i1.107",404,NA,"2014-11-02T04:24:21Z","http://www.pagepress.org/journals/index.php/hi/index"
